tmdbId,title,overview,cast,director
5424,Anthropophagous,"Tourists take a boat to a remote island, where they find that most of the people have disappeared, and something is stalking them. They find a hidden room in the big mansion on a hill, and an ancient diary, which gives them clues to the source of the terror.","Tisa Farrow,Saverio Vallone,Serena Grandi",
5425,Beyond the Darkness,A disturbed young embalmer digs the grave of his recently deceased girlfriend and brings her body to his family villa with help from his strange housekeeper. But his bouts of insanity are just beginning.,"Kieran Canter,Cinzia Monreale,Franca Stoppi",Joe D'Amato
5434,Death Smiles on a Murderer,"A man discovers an ancient Incan formula for raising the dead, and uses it for a series of revenge murders.","Ewa Aulin,Klaus Kinski,Luciano Rossi",Joe D'Amato
5470,Beowulf,"Beowulf is a wanderer who learns about a man-eating creature called Grendel, which comes in the night to devour warriors trapped at the Outpost. The Outpost is ruled by Hrothgar. He has a daughter, whose husband may have been murdered by the Outpost's master of arms.","Christopher Lambert,Rhona Mitra,Oliver Cotton",Graham Baker
5481,Shock,A couple is terrorized in their new house haunted by the vengeful ghost of the woman's former husband who possesses her young son.,"Daria Nicolodi,John Steiner,David Colin Jr.",Mario Bava
5483,Lisa and the Devil,"Lisa is a tourist in an ancient city. When she gets lost, she finds an old mansion in which to shelter. Soon she is sucked into a vortex of deception, debauchery and evil presided over by housekeeper Leandre.","Telly Savalas,Elke Sommer,Sylva Koscina",
5485,Baron Blood,"A young man, Peter, returns to Austria in search of his heritage. There he visits the castle of an ancestor, a sadistic Baron who was cursed to a violent death by a witch whom the Baron had burned at the stake. Peter reads aloud the incantation that causes Baron Blood to return and continue his murderous tortures.","Joseph Cotten,Elke Sommer,Massimo Girotti",
5486,A Bay of Blood,"An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.","Claudine Auger,Luigi Pistilli,Claudio Camaso",
5489,Neowolf,"When an aspiring rock musician Tony returns to his college town to make up with his estranged girlfriend Rosemary, he finds his life taking an unexpected turn to the dark side when he encounters a mysterious rock band Neowolf led by rocker Vince and the alluring band girl Paula.  When Rosemary's best friend Kevin turns up dead, Rosemary seeks out a nursery owner Mrs. Belakov who knows the secrets of an ancient evil.","Agim Kaba,Michael Frascino,Heidi Johanningmeier",Jonathan Carloff
5601,Shock Treatment,"HÃ©lÃ¨ne Masson visits her friend GÃ©rÃ´me Savignat in the isolated rejuvenation clinic owned by Dr. Devilers and his partner Dr. Berbard. But after a series of tragic events, HÃ©lÃ¨ne goes further in her investigation of the clinic.","Annie Girardot,Alain Delon,Robert Hirsch",
5620,Count Dracula,Jess Franco's version of the Bram Stoker classic has Count Dracula as an old man who grows younger whenever he dines on the blood of young maidens.,"Christopher Lee,Klaus Kinski,Herbert Lom",
5657,The Worm Eaters,"Herman Umgar, a German hermit, has an ability to communicate with worms. One day the mayor of the town runs him off his property, so in revenge he plants worms in everybody's food. However, these worms are a special breed of mutant worms from the Red Tide, and when the people eat them they are transformed into giant worms themselves. These worm-people also become Herman's slaves. What will the remaining do?","Herb Robins,Barry Hostetler,Lindsay Armstrong Black",
5680,"Elvira, Mistress of the Dark","When her great aunt dies, famed horror hostess Elvira heads for the uptight new England town of Falwell to claim her inheritance of a haunted house, a witch's cookbook and a punk rock poodle. But once the stuffy locals get an eyeful of the scream queen's ample assets, all hell busts out & breaks loose.","Cassandra Peterson,William Morgan Sheppard,Daniel Greene",James Signorelli
5722,Beyond the Valley of the Dolls,"An all-female rock group finds fame, love, and drama when they move to LA in order to claim the lead singerâ€™s inheritance.","Dolly Read,Cynthia Myers,Marcia McBroom",Russ Meyer
5730,Inn of the Damned,"A sheriff investigates why the guests at a local hostelry check in, but never check out.","Judith Anderson,Alex Cord,Michael Craig",
5752,Killer Workout,"Two years ago, a young woman named Valerie was burned after entering a tanning salon. Now, Rhonda runs a local gym where all of a sudden, people are being murdered.","Marcia Karr,David James Campbell,Fritz Matthews",
5759,Baghead,"Four actors go to a cabin in the woods to write, direct, and act in a film that will jump-start their careers. Their idea is a horror film about a man with a bag over his head, but what happens when that man mysteriously shows up?","Ross Partridge,Steve Zissis,Greta Gerwig",
5796,After Death,A woman goes back to the island where her parents were killed. They had been working on a cure for cancer and accidentally raised the dead by angering a voodoo priest. With the woman is a group of mercenaries and they meet up with some other researchers. They raise the dead again and all hell breaks loose,"Jeff Stryker,Candice Daly,Massimo Vanni",Claudio Fragasso
5842,Versus,"Set in the present where a group of ruthless gangsters, an unknown woman and an escaped convict have met, unwittingly, in The Forest of Resurrection, the 444th portal to the other side. Their troubles start when those once killed and buried in the forest come back from the dead, with the assistance of the evil Sprit that has also come back, come back from ages past, to claim his prize. The final standoff between Light and Dark has never been so cunning, so brutal and so deadly. This is where old Japanese Samurai mysticism meets the new world of the gangster and the gun. Gruesome, bloody and positively bold.","Tak Sakaguchi,Hideo Sakaki,Chieko Misaka",
5844,Alive,"Tenshu is imprisoned and sentenced to death for murdering the men who raped his girlfriend. However, he manages to survive his execution and is presented with an option: face another execution attempt or subject himself to their bizarre and dangerous experiments.","Hideo Sakaki,Koyuki,Ryo",
5845,Aragami,"Two seriously wounded samurai find refuge from a storm at an isolated temple, the home of a swordsman and a mysterious young woman.  One samurai awakes to find that not only has his comrade died, but that his wounds have miraculously healed. He discovers that he has been given the power of immortality by the swordsman, a man once known as the legendary Miyamoto Musashi, who now lives an endless existence as Aragami, a ""god of battle"".","Takao Osawa,Masaya Kato,Kanae Uotani",
5846,Sky High,"A serial-murderer is on the loose who just so happens to also be removing the hearts of his victims and taking them with him. His victims however, are not merely random humans as thought by the police. They are in fact, the past and present guardians of the gateway of the afterlife.On the day he is to be married, Detective Kanzaki, who happens to be on the case, discovers that his fiancÃ© Mina has been murdered with her heart also missing. He also learns that the killers are Kudo, a geneticist, and his evil secretary Rei. The two are trying to obtain six hearts from the guardians so that they may call forth a horde of demons from the Gate of Rage and have their every desire granted. Only problem is, once they open the gate the entire world will be covered in darkness.","Yumiko Shaku,Takao Osawa,Shosuke Tanihara",RyÃ»hei Kitamura
5876,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.","Thomas Jane,Laurie Holden,Toby Jones",
5898,Brain Dead,"A psychological thriller from the writer of the original ""Twilight Zone!"" In a showdown of man vs. machine, Martin plunges into a chaotic nightmare trying to save his mind from the megalomaniacal corporation!","Bill Pullman,Bill Paxton,Bud Cort",
6069,The Witches of Eastwick,Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,"Jack Nicholson,Cher,Susan Sarandon",George Miller
6114,Bram Stoker's Dracula,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker, the reincarnation of Dracula's long-dead wife Elisabeta, obsessed vampire hunter Dr. Van Helsing sets out to end the madness.","Gary Oldman,Winona Ryder,Anthony Hopkins",Francis Ford Coppola
6171,Dreamcatcher,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them.","Morgan Freeman,Thomas Jane,Jason Lee",
